age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,prediction
21,Self-emp-not-inc,Prof-school,16,Never-married,Tech-support,Husband,White,Female,Amer-Indian-Eskimo,capital-loss_14,55,Yugoslavia,0
15,Local-gov,10th,6,Divorced,Farming-fishing,Wife,Black,Female,Amer-Indian-Eskimo,White,79,China,0
15,Local-gov,10th,6,Divorced,Farming-fishing,Wife,Black,Male,Amer-Indian-Eskimo,White,79,China,1
61,Without-pay,5th-6th,6,Separated,Other-service,Wife,White,Male,Asian-Pac-Islander,capital-loss_15,12,Holand-Netherlands,1
61,Without-pay,5th-6th,6,Separated,Other-service,Wife,White,Female,Asian-Pac-Islander,capital-loss_15,12,Holand-Netherlands,0
44,State-gov,10th,13,Separated,Other-service,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,White,49,Cuba,1
44,State-gov,10th,13,Separated,Other-service,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,White,49,Cuba,0
22,Self-emp-not-inc,Doctorate,15,Widowed,Tech-support,Wife,Asian-Pac-Islander,Male,Black,White,48,South,1
22,Self-emp-not-inc,Doctorate,15,Widowed,Tech-support,Wife,Asian-Pac-Islander,Female,Black,White,48,South,0
74,Without-pay,9th,2,Never-married,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_16,68,Peru,1
74,Without-pay,9th,2,Never-married,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_16,68,Peru,0
32,Without-pay,Some-college,16,Widowed,Other-service,Other-relative,Black,Male,Black,capital-loss_5,25,Portugal,1
32,Without-pay,Some-college,16,Widowed,Other-service,Other-relative,Black,Female,Black,capital-loss_5,25,Portugal,0
42,Without-pay,Some-college,16,Never-married,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_9,24,France,1
42,Without-pay,Some-college,16,Never-married,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_9,24,France,0
86,Without-pay,Preschool,11,Separated,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_10,86,Puerto-Rico,1
86,Without-pay,Preschool,11,Separated,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_10,86,Puerto-Rico,0
45,Self-emp-not-inc,11th,6,Married-AF-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_6,11,Iran,0
45,Self-emp-not-inc,11th,6,Married-AF-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_6,11,Iran,1
30,Self-emp-not-inc,Some-college,12,Never-married,Other-service,Wife,White,Male,Asian-Pac-Islander,capital-loss_5,63,Nicaragua,1
30,Self-emp-not-inc,Some-college,12,Never-married,Other-service,Wife,White,Female,Asian-Pac-Islander,capital-loss_5,63,Nicaragua,0
54,Self-emp-not-inc,10th,6,Divorced,Handlers-cleaners,Other-relative,White,Male,Amer-Indian-Eskimo,capital-loss_19,35,Laos,1
54,Self-emp-not-inc,10th,6,Divorced,Handlers-cleaners,Other-relative,White,Female,Amer-Indian-Eskimo,capital-loss_19,35,Laos,0
59,Self-emp-not-inc,11th,6,Divorced,Adm-clerical,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_5,96,Jamaica,0
59,Self-emp-not-inc,11th,6,Divorced,Adm-clerical,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_5,96,Jamaica,1
38,Local-gov,HS-grad,1,Married-spouse-absent,Tech-support,Own-child,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_15,27,China,0
38,Local-gov,HS-grad,1,Married-spouse-absent,Tech-support,Own-child,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_15,27,China,1
81,State-gov,Bachelors,14,Widowed,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,White,45,Yugoslavia,1
81,State-gov,Bachelors,14,Widowed,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,White,45,Yugoslavia,0
33,Federal-gov,Some-college,15,Widowed,Sales,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_19,61,Vietnam,1
33,Federal-gov,Some-college,15,Widowed,Sales,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_19,61,Vietnam,0
95,Without-pay,Prof-school,11,Never-married,Farming-fishing,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_5,81,Vietnam,0
95,Without-pay,Prof-school,11,Never-married,Farming-fishing,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_5,81,Vietnam,1
77,State-gov,Doctorate,1,Divorced,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_10,61,Holand-Netherlands,0
77,State-gov,Doctorate,1,Divorced,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_10,61,Holand-Netherlands,1
44,Federal-gov,10th,16,Separated,Adm-clerical,Husband,White,Female,Amer-Indian-Eskimo,capital-loss_9,50,Cambodia,0
44,Federal-gov,10th,16,Separated,Adm-clerical,Husband,White,Male,Amer-Indian-Eskimo,capital-loss_9,50,Cambodia,1
31,Self-emp-not-inc,5th-6th,11,Married-civ-spouse,Tech-support,Unmarried,White,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,90,Cuba,1
31,Self-emp-not-inc,5th-6th,11,Married-civ-spouse,Tech-support,Unmarried,White,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,90,Cuba,0
29,Federal-gov,Bachelors,13,Divorced,Adm-clerical,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_8,50,Taiwan,1
29,Federal-gov,Bachelors,13,Divorced,Adm-clerical,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_8,50,Taiwan,0
41,Without-pay,1st-4th,15,Never-married,Other-service,Unmarried,Black,Male,Amer-Indian-Eskimo,capital-loss_9,48,Canada,1
41,Without-pay,1st-4th,15,Never-married,Other-service,Unmarried,Black,Female,Amer-Indian-Eskimo,capital-loss_9,48,Canada,0
52,Without-pay,Doctorate,6,Married-AF-spouse,Craft-repair,Wife,Other,Female,Amer-Indian-Eskimo,Asian-Pac-Islander,1,France,0
52,Without-pay,Doctorate,6,Married-AF-spouse,Craft-repair,Wife,Other,Male,Amer-Indian-Eskimo,Asian-Pac-Islander,1,France,1
50,State-gov,10th,1,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_12,41,Italy,1
50,State-gov,10th,1,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_12,41,Italy,0
69,Without-pay,Doctorate,5,Married-spouse-absent,Transport-moving,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_9,35,Mexico,1
69,Without-pay,Doctorate,5,Married-spouse-absent,Transport-moving,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_9,35,Mexico,0
52,State-gov,Doctorate,14,Separated,Farming-fishing,Not-in-family,White,Female,Amer-Indian-Eskimo,capital-loss_19,5,Scotland,0
52,State-gov,Doctorate,14,Separated,Farming-fishing,Not-in-family,White,Male,Amer-Indian-Eskimo,capital-loss_19,5,Scotland,1
43,Without-pay,9th,13,Married-spouse-absent,Tech-support,Wife,Other,Male,Amer-Indian-Eskimo,White,78,Columbia,1
43,Without-pay,9th,13,Married-spouse-absent,Tech-support,Wife,Other,Female,Amer-Indian-Eskimo,White,78,Columbia,0
40,Without-pay,1st-4th,12,Separated,Farming-fishing,Husband,Black,Female,Amer-Indian-Eskimo,capital-loss_19,81,Yugoslavia,0
40,Without-pay,1st-4th,12,Separated,Farming-fishing,Husband,Black,Male,Amer-Indian-Eskimo,capital-loss_19,81,Yugoslavia,1
52,Self-emp-inc,Prof-school,16,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,White,92,Yugoslavia,1
52,Self-emp-inc,Prof-school,16,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,White,92,Yugoslavia,0
40,Self-emp-not-inc,5th-6th,6,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_15,20,Japan,1
40,Self-emp-not-inc,5th-6th,6,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_15,20,Japan,0
23,Without-pay,Assoc-acdm,11,Divorced,Machine-op-inspct,Not-in-family,Other,Female,Amer-Indian-Eskimo,capital-loss_15,6,Mexico,0
23,Without-pay,Assoc-acdm,11,Divorced,Machine-op-inspct,Not-in-family,Other,Male,Amer-Indian-Eskimo,capital-loss_15,6,Mexico,1
69,Self-emp-not-inc,5th-6th,1,Separated,Prof-specialty,Husband,White,Male,Asian-Pac-Islander,capital-loss_15,62,Ireland,1
69,Self-emp-not-inc,5th-6th,1,Separated,Prof-specialty,Husband,White,Female,Asian-Pac-Islander,capital-loss_15,62,Ireland,0
31,Local-gov,10th,16,Separated,Priv-house-serv,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_15,9,Taiwan,0
31,Local-gov,10th,16,Separated,Priv-house-serv,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_15,9,Taiwan,1
67,Self-emp-inc,7th-8th,12,Widowed,Sales,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_17,60,Trinadad&Tobago,0
67,Self-emp-inc,7th-8th,12,Widowed,Sales,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_17,60,Trinadad&Tobago,1
50,Local-gov,9th,11,Separated,Tech-support,Other-relative,White,Female,Asian-Pac-Islander,White,69,Greece,0
50,Local-gov,9th,11,Separated,Tech-support,Other-relative,White,Male,Asian-Pac-Islander,White,69,Greece,1
100,State-gov,9th,7,Separated,Other-service,Unmarried,Other,Male,Amer-Indian-Eskimo,capital-loss_14,47,Taiwan,1
100,State-gov,9th,7,Separated,Other-service,Unmarried,Other,Female,Amer-Indian-Eskimo,capital-loss_14,47,Taiwan,0
11,State-gov,Some-college,16,Separated,Protective-serv,Wife,Black,Male,Asian-Pac-Islander,capital-loss_10,83,Thailand,1
11,State-gov,Some-college,16,Separated,Protective-serv,Wife,Black,Female,Asian-Pac-Islander,capital-loss_10,83,Thailand,0
71,Self-emp-not-inc,9th,16,Widowed,Transport-moving,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_13,35,El-Salvador,1
71,Self-emp-not-inc,9th,16,Widowed,Transport-moving,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_13,35,El-Salvador,0
59,Federal-gov,Some-college,15,Widowed,Priv-house-serv,Wife,White,Male,Asian-Pac-Islander,capital-loss_8,1,Mexico,1
59,Federal-gov,Some-college,15,Widowed,Priv-house-serv,Wife,White,Female,Asian-Pac-Islander,capital-loss_8,1,Mexico,0
42,State-gov,Assoc-voc,1,Separated,Farming-fishing,Not-in-family,Other,Male,Other,Amer-Indian-Eskimo,47,Holand-Netherlands,1
42,State-gov,Assoc-voc,1,Separated,Farming-fishing,Not-in-family,Other,Female,Other,Amer-Indian-Eskimo,47,Holand-Netherlands,0
34,Local-gov,5th-6th,10,Divorced,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_18,45,South,1
34,Local-gov,5th-6th,10,Divorced,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_18,45,South,0
81,State-gov,7th-8th,8,Widowed,Transport-moving,Wife,Other,Male,Black,Asian-Pac-Islander,66,Yugoslavia,1
81,State-gov,7th-8th,8,Widowed,Transport-moving,Wife,Other,Female,Black,Asian-Pac-Islander,66,Yugoslavia,0
61,Federal-gov,Some-college,5,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_9,11,Italy,0
61,Federal-gov,Some-college,5,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_9,11,Italy,1
27,Without-pay,12th,16,Widowed,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,Black,White,1,South,1
27,Without-pay,12th,16,Widowed,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,Black,White,1,South,0
61,Self-emp-inc,Some-college,11,Divorced,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_5,40,Philippines,0
61,Self-emp-inc,Some-college,11,Divorced,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_5,40,Philippines,1
55,Without-pay,Assoc-acdm,7,Divorced,Prof-specialty,Other-relative,Black,Male,Amer-Indian-Eskimo,Asian-Pac-Islander,36,Holand-Netherlands,1
55,Without-pay,Assoc-acdm,7,Divorced,Prof-specialty,Other-relative,Black,Female,Amer-Indian-Eskimo,Asian-Pac-Islander,36,Holand-Netherlands,0
76,Federal-gov,Some-college,11,Widowed,Tech-support,Own-child,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_13,84,Iran,1
76,Federal-gov,Some-college,11,Widowed,Tech-support,Own-child,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_13,84,Iran,0
19,Private,11th,9,Separated,Armed-Forces,Other-relative,White,Male,Asian-Pac-Islander,capital-loss_14,46,France,1
19,Private,11th,9,Separated,Armed-Forces,Other-relative,White,Female,Asian-Pac-Islander,capital-loss_14,46,France,0
82,Without-pay,Preschool,5,Widowed,Armed-Forces,Wife,Other,Male,Asian-Pac-Islander,capital-loss_18,28,Germany,1
82,Without-pay,Preschool,5,Widowed,Armed-Forces,Wife,Other,Female,Asian-Pac-Islander,capital-loss_18,28,Germany,0
36,Without-pay,Some-college,8,Widowed,Transport-moving,Not-in-family,White,Female,Other,capital-loss_5,9,Poland,0
36,Without-pay,Some-college,8,Widowed,Transport-moving,Not-in-family,White,Male,Other,capital-loss_5,9,Poland,1
44,Without-pay,Some-college,2,Divorced,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,10,Dominican-Republic,1
44,Without-pay,Some-college,2,Divorced,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,10,Dominican-Republic,0
30,Without-pay,Assoc-acdm,16,Married-AF-spouse,Prof-specialty,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_6,77,Vietnam,0
30,Without-pay,Assoc-acdm,16,Married-AF-spouse,Prof-specialty,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_6,77,Vietnam,1
15,State-gov,Doctorate,16,Widowed,Sales,Wife,White,Female,Black,capital-loss_9,7,Hungary,0
15,State-gov,Doctorate,16,Widowed,Sales,Wife,White,Male,Black,capital-loss_9,7,Hungary,1
88,Without-pay,Some-college,11,Widowed,Adm-clerical,Wife,White,Male,Black,Asian-Pac-Islander,5,Hong,1
88,Without-pay,Some-college,11,Widowed,Adm-clerical,Wife,White,Female,Black,Asian-Pac-Islander,5,Hong,0
39,Without-pay,Some-college,16,Separated,Sales,Own-child,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,Other,88,Japan,1
39,Without-pay,Some-college,16,Separated,Sales,Own-child,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,Other,88,Japan,0
63,Federal-gov,12th,6,Married-civ-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_10,69,South,0
63,Federal-gov,12th,6,Married-civ-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_10,69,South,1
63,Self-emp-not-inc,Some-college,16,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_17,29,Yugoslavia,0
63,Self-emp-not-inc,Some-college,16,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_17,29,Yugoslavia,1
68,State-gov,Assoc-voc,8,Separated,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_17,51,Italy,1
68,State-gov,Assoc-voc,8,Separated,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_17,51,Italy,0
24,Without-pay,Prof-school,11,Widowed,Sales,Unmarried,White,Female,Other,Other,11,Cuba,0
24,Without-pay,Prof-school,11,Widowed,Sales,Unmarried,White,Male,Other,Other,11,Cuba,1
75,Without-pay,Assoc-voc,16,Separated,Sales,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_8,69,Canada,1
75,Without-pay,Assoc-voc,16,Separated,Sales,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_8,69,Canada,0
36,Without-pay,Masters,13,Married-civ-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,61,Thailand,0
36,Without-pay,Masters,13,Married-civ-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,61,Thailand,1
75,Federal-gov,Some-college,3,Divorced,Handlers-cleaners,Wife,Other,Male,Amer-Indian-Eskimo,Asian-Pac-Islander,40,Hungary,1
75,Federal-gov,Some-college,3,Divorced,Handlers-cleaners,Wife,Other,Female,Amer-Indian-Eskimo,Asian-Pac-Islander,40,Hungary,0
49,Without-pay,Assoc-voc,1,Married-AF-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_5,63,Hong,1
49,Without-pay,Assoc-voc,1,Married-AF-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_5,63,Hong,0
19,State-gov,1st-4th,1,Separated,Handlers-cleaners,Not-in-family,Black,Male,Other,Other,54,Germany,1
19,State-gov,1st-4th,1,Separated,Handlers-cleaners,Not-in-family,Black,Female,Other,Other,54,Germany,0
29,Without-pay,9th,13,Widowed,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_14,89,Japan,0
29,Without-pay,9th,13,Widowed,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_14,89,Japan,1
65,State-gov,11th,5,Widowed,Armed-Forces,Wife,Other,Male,Black,capital-loss_7,56,Ireland,1
65,State-gov,11th,5,Widowed,Armed-Forces,Wife,Other,Female,Black,capital-loss_7,56,Ireland,0
90,Local-gov,Assoc-voc,14,Widowed,Adm-clerical,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_9,90,Hungary,1
90,Local-gov,Assoc-voc,14,Widowed,Adm-clerical,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_9,90,Hungary,0
23,Without-pay,10th,1,Separated,Transport-moving,Husband,Amer-Indian-Eskimo,Male,Black,capital-loss_11,97,South,1
23,Without-pay,10th,1,Separated,Transport-moving,Husband,Amer-Indian-Eskimo,Female,Black,capital-loss_11,97,South,0
66,Without-pay,Prof-school,2,Widowed,Sales,Other-relative,White,Female,Black,capital-loss_15,45,Trinadad&Tobago,0
66,Without-pay,Prof-school,2,Widowed,Sales,Other-relative,White,Male,Black,capital-loss_15,45,Trinadad&Tobago,1
13,Self-emp-not-inc,7th-8th,5,Widowed,Adm-clerical,Wife,Other,Male,Other,capital-loss_5,88,Italy,1
13,Self-emp-not-inc,7th-8th,5,Widowed,Adm-clerical,Wife,Other,Female,Other,capital-loss_5,88,Italy,0
47,State-gov,Some-college,4,Never-married,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_19,81,England,1
47,State-gov,Some-college,4,Never-married,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_19,81,England,0
40,Self-emp-not-inc,Prof-school,16,Never-married,Sales,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_10,21,Yugoslavia,0
40,Self-emp-not-inc,Prof-school,16,Never-married,Sales,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_10,21,Yugoslavia,1
100,State-gov,Doctorate,7,Divorced,Protective-serv,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_7,30,Ireland,0
100,State-gov,Doctorate,7,Divorced,Protective-serv,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_7,30,Ireland,1
74,Federal-gov,Prof-school,1,Widowed,Prof-specialty,Wife,Other,Male,Black,capital-loss_7,47,Dominican-Republic,1
74,Federal-gov,Prof-school,1,Widowed,Prof-specialty,Wife,Other,Female,Black,capital-loss_7,47,Dominican-Republic,0
19,Without-pay,Assoc-voc,15,Never-married,Other-service,Husband,White,Female,Amer-Indian-Eskimo,capital-loss_18,6,France,0
19,Without-pay,Assoc-voc,15,Never-married,Other-service,Husband,White,Male,Amer-Indian-Eskimo,capital-loss_18,6,France,1
18,Federal-gov,HS-grad,5,Separated,Sales,Wife,Asian-Pac-Islander,Male,Black,White,88,South,1
18,Federal-gov,HS-grad,5,Separated,Sales,Wife,Asian-Pac-Islander,Female,Black,White,88,South,0
86,Without-pay,Masters,7,Married-spouse-absent,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_13,29,South,0
86,Without-pay,Masters,7,Married-spouse-absent,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_13,29,South,1
44,Private,Bachelors,16,Divorced,Handlers-cleaners,Husband,Black,Male,Amer-Indian-Eskimo,capital-loss_5,45,Taiwan,1
44,Private,Bachelors,16,Divorced,Handlers-cleaners,Husband,Black,Female,Amer-Indian-Eskimo,capital-loss_5,45,Taiwan,0
21,Self-emp-not-inc,Prof-school,5,Married-spouse-absent,Exec-managerial,Own-child,White,Male,Asian-Pac-Islander,capital-loss_10,31,Yugoslavia,1
21,Self-emp-not-inc,Prof-school,5,Married-spouse-absent,Exec-managerial,Own-child,White,Female,Asian-Pac-Islander,capital-loss_10,31,Yugoslavia,0
65,State-gov,Bachelors,16,Widowed,Farming-fishing,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_15,66,Hungary,0
65,State-gov,Bachelors,16,Widowed,Farming-fishing,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_15,66,Hungary,1
44,Without-pay,Assoc-voc,14,Married-civ-spouse,Sales,Wife,Black,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,71,Trinadad&Tobago,0
44,Without-pay,Assoc-voc,14,Married-civ-spouse,Sales,Wife,Black,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,71,Trinadad&Tobago,1
55,Self-emp-not-inc,10th,6,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_5,66,Iran,1
55,Self-emp-not-inc,10th,6,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_5,66,Iran,0
29,State-gov,12th,5,Separated,Tech-support,Husband,Other,Female,Black,capital-loss_10,24,Scotland,0
29,State-gov,12th,5,Separated,Tech-support,Husband,Other,Male,Black,capital-loss_10,24,Scotland,1
70,Federal-gov,9th,4,Widowed,Sales,Own-child,Other,Male,Asian-Pac-Islander,capital-loss_14,50,Greece,1
70,Federal-gov,9th,4,Widowed,Sales,Own-child,Other,Female,Asian-Pac-Islander,capital-loss_14,50,Greece,0
50,State-gov,Bachelors,16,Separated,Prof-specialty,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_16,11,Cuba,0
50,State-gov,Bachelors,16,Separated,Prof-specialty,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_16,11,Cuba,1
64,State-gov,Bachelors,14,Divorced,Adm-clerical,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_16,15,South,0
64,State-gov,Bachelors,14,Divorced,Adm-clerical,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_16,15,South,1
69,Without-pay,5th-6th,16,Widowed,Exec-managerial,Other-relative,Black,Male,Asian-Pac-Islander,capital-loss_6,32,Italy,1
69,Without-pay,5th-6th,16,Widowed,Exec-managerial,Other-relative,Black,Female,Asian-Pac-Islander,capital-loss_6,32,Italy,0
