CE_ID,PA,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,race,capital-gain,capital-loss,hours-per-week,Output,Decision
1911,0,64,State-gov,11,HS-grad,2,11th,Exec-managerial,Not-in-family,Female,Black,3,85,7,-0.215898,NEGATIVE
1911,1,64,State-gov,11,HS-grad,2,11th,Exec-managerial,Not-in-family,Male,Black,3,85,7,0.170371,POSITIVE
1912,0,73,Local-gov,8,Doctorate,5,Bachelors,Exec-managerial,Husband,Female,Other,5,90,11,-0.092353,NEGATIVE
1912,1,73,Local-gov,8,Doctorate,5,Bachelors,Exec-managerial,Husband,Male,Other,5,90,11,0.285779,POSITIVE
1913,0,74,Local-gov,10,5th-6th,5,Some-college,Exec-managerial,Not-in-family,Female,Other,6,92,13,-0.301402,NEGATIVE
1913,1,74,Local-gov,10,5th-6th,5,Some-college,Exec-managerial,Not-in-family,Male,Other,6,92,13,0.072917,POSITIVE
1914,0,75,State-gov,11,Preschool,2,11th,Exec-managerial,Not-in-family,Female,Other,7,95,15,-0.034023,NEGATIVE
1914,1,75,State-gov,11,Preschool,2,11th,Exec-managerial,Not-in-family,Male,Other,7,95,15,0.340267,POSITIVE
1915,0,76,State-gov,13,Preschool,2,Prof-school,Exec-managerial,Other-relative,Female,Other,8,97,17,-0.267419,NEGATIVE
1915,1,76,State-gov,13,Preschool,2,Prof-school,Exec-managerial,Other-relative,Male,Other,8,97,17,0.112398,POSITIVE
1916,0,63,Local-gov,10,5th-6th,5,Some-college,Exec-managerial,Not-in-family,Female,Other,6,92,13,-0.118047,NEGATIVE
1916,1,63,Local-gov,10,5th-6th,5,Some-college,Exec-managerial,Not-in-family,Male,Other,6,92,13,0.261777,POSITIVE
1917,0,64,State-gov,11,Preschool,5,11th,Exec-managerial,Not-in-family,Female,Other,7,95,15,-0.313756,NEGATIVE
1917,1,64,State-gov,11,Preschool,5,11th,Exec-managerial,Not-in-family,Male,Other,7,95,15,0.047244,POSITIVE
1918,0,65,State-gov,13,Preschool,2,Prof-school,Exec-managerial,Other-relative,Female,Other,8,97,17,-0.079359,NEGATIVE
1918,1,65,State-gov,13,Preschool,2,Prof-school,Exec-managerial,Other-relative,Male,Other,8,97,17,0.297916,POSITIVE
1919,0,68,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Other,0,76,0,-0.234678,NEGATIVE
1919,1,68,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Other,0,76,0,0.150435,POSITIVE
1920,0,69,Self-emp-not-inc,2,11th,0,Separated,Sales,Own-child,Female,Other,1,80,3,-0.082520,NEGATIVE
1920,1,69,Self-emp-not-inc,2,11th,0,Separated,Sales,Own-child,Male,Other,1,80,3,0.294964,POSITIVE
1921,0,70,Self-emp-inc,4,HS-grad,0,Widowed,Sales,Own-child,Female,Other,2,83,5,-0.306413,NEGATIVE
1921,1,70,Self-emp-inc,4,HS-grad,0,Widowed,Sales,Own-child,Male,Other,2,83,5,0.067095,POSITIVE
1922,0,56,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Other,0,76,0,-0.022538,NEGATIVE
1922,1,56,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Other,0,76,0,0.350995,POSITIVE
1923,0,57,Self-emp-not-inc,1,11th,4,Divorced,Sales,Wife,Female,Other,0,78,1,-0.246705,NEGATIVE
1923,1,57,Self-emp-not-inc,1,11th,4,Divorced,Sales,Wife,Male,Other,0,78,1,0.136462,POSITIVE
1924,0,59,Self-emp-inc,4,HS-grad,0,Widowed,Sales,Own-child,Female,Other,2,83,5,-0.117121,NEGATIVE
1924,1,59,Self-emp-inc,4,HS-grad,0,Widowed,Sales,Own-child,Male,Other,2,83,5,0.262641,POSITIVE
1925,0,60,Self-emp-inc,5,Prof-school,1,Married-spouse-absent,Sales,Husband,Female,Other,3,85,7,-0.335674,NEGATIVE
1925,1,60,Self-emp-inc,5,Prof-school,1,Married-spouse-absent,Sales,Husband,Male,Other,3,85,7,0.032105,POSITIVE
1926,0,74,Local-gov,10,HS-grad,2,Some-college,Prof-specialty,Not-in-family,Female,Black,12,71,6,2.983090,POSITIVE
1926,1,74,Local-gov,10,HS-grad,2,Some-college,Prof-specialty,Not-in-family,Male,Black,12,71,6,-0.143025,NEGATIVE
1927,0,75,State-gov,11,HS-grad,2,11th,Prof-specialty,Not-in-family,Female,Black,13,72,7,2.966675,POSITIVE
1927,1,75,State-gov,11,HS-grad,2,11th,Prof-specialty,Not-in-family,Male,Black,13,72,7,-0.253485,NEGATIVE
1928,0,76,State-gov,13,Prof-school,2,Prof-school,Prof-specialty,Other-relative,Female,Black,13,73,8,2.950258,POSITIVE
1928,1,76,State-gov,13,Prof-school,2,Prof-school,Prof-specialty,Other-relative,Male,Black,13,73,8,-0.280258,NEGATIVE
1929,0,68,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,10,64,0,0.591031,POSITIVE
1929,1,68,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,10,64,0,-0.646901,NEGATIVE
1930,0,68,Self-emp-not-inc,1,Masters,4,Divorced,Prof-specialty,Wife,Female,Other,10,65,1,2.129097,POSITIVE
1930,1,68,Self-emp-not-inc,1,Masters,4,Divorced,Prof-specialty,Wife,Male,Other,10,65,1,-0.622987,NEGATIVE
1931,0,69,Self-emp-not-inc,2,Masters,4,Separated,Prof-specialty,Own-child,Female,Other,11,66,3,2.931622,POSITIVE
1931,1,69,Self-emp-not-inc,2,Masters,4,Separated,Prof-specialty,Own-child,Male,Other,11,66,3,-0.472082,NEGATIVE
1932,0,70,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Female,Other,12,67,5,2.959209,POSITIVE
1932,1,70,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Male,Other,12,67,5,-0.144424,NEGATIVE
1933,0,74,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,10,51,0,2.931622,POSITIVE
1933,1,74,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,10,51,0,-0.513587,NEGATIVE
1934,0,74,Self-emp-not-inc,1,12th,4,Divorced,Prof-specialty,Wife,Female,Other,10,52,0,2.931622,POSITIVE
1934,1,74,Self-emp-not-inc,1,12th,4,Divorced,Prof-specialty,Wife,Male,Other,10,52,0,-0.501241,NEGATIVE
1935,0,74,Self-emp-not-inc,2,Masters,4,Separated,Prof-specialty,Own-child,Female,Other,10,53,1,2.931622,POSITIVE
1935,1,74,Self-emp-not-inc,2,Masters,4,Separated,Prof-specialty,Own-child,Male,Other,10,53,1,-0.443899,NEGATIVE
1936,0,75,Self-emp-inc,4,Masters,4,Widowed,Prof-specialty,Own-child,Female,Other,11,54,2,2.931622,POSITIVE
1936,1,75,Self-emp-inc,4,Masters,4,Widowed,Prof-specialty,Own-child,Male,Other,11,54,2,-0.386555,NEGATIVE
1937,0,75,Self-emp-inc,5,Masters,4,Married-spouse-absent,Prof-specialty,Husband,Female,Other,11,55,3,2.931622,POSITIVE
1937,1,75,Self-emp-inc,5,Masters,4,Married-spouse-absent,Prof-specialty,Husband,Male,Other,11,55,3,-0.329215,NEGATIVE
1938,0,76,Federal-gov,7,1st-4th,5,(null),Prof-specialty,Husband,Female,Other,12,57,5,2.931622,POSITIVE
1938,1,76,Federal-gov,7,1st-4th,5,(null),Prof-specialty,Husband,Male,Other,12,57,5,-0.223990,NEGATIVE
1939,0,76,Local-gov,8,1st-4th,5,Bachelors,Prof-specialty,Husband,Female,Other,12,58,5,2.931622,POSITIVE
1939,1,76,Local-gov,8,1st-4th,5,Bachelors,Prof-specialty,Husband,Male,Other,12,58,5,-0.091330,NEGATIVE
1940,0,70,Self-emp-inc,4,1st-4th,0,Widowed,Prof-specialty,Own-child,Female,Other,12,58,5,2.931622,POSITIVE
1940,1,70,Self-emp-inc,4,1st-4th,0,Widowed,Prof-specialty,Own-child,Male,Other,12,58,5,-0.022405,NEGATIVE
1941,0,71,Self-emp-inc,5,10th,1,Married-spouse-absent,Prof-specialty,Husband,Female,Other,13,60,7,2.969404,POSITIVE
1941,1,71,Self-emp-inc,5,10th,1,Married-spouse-absent,Prof-specialty,Husband,Male,Other,13,60,7,-0.045305,NEGATIVE
1942,0,58,Self-emp-not-inc,2,Masters,0,Separated,Prof-specialty,Own-child,Female,Other,10,66,1,2.938714,POSITIVE
1942,1,58,Self-emp-not-inc,2,Masters,0,Separated,Prof-specialty,Own-child,Male,Other,10,66,1,-0.101838,NEGATIVE
1943,0,59,Self-emp-inc,4,1st-4th,0,Widowed,Prof-specialty,Own-child,Female,Other,11,67,2,2.946758,POSITIVE
1943,1,59,Self-emp-inc,4,1st-4th,0,Widowed,Prof-specialty,Own-child,Male,Other,11,67,2,-0.193183,NEGATIVE
1944,0,60,Self-emp-inc,5,10th,1,Married-spouse-absent,Prof-specialty,Husband,Female,Other,11,68,3,2.954801,POSITIVE
1944,1,60,Self-emp-inc,5,10th,1,Married-spouse-absent,Prof-specialty,Husband,Male,Other,11,68,3,-0.273688,NEGATIVE
1945,0,61,Federal-gov,7,Doctorate,1,(null),Prof-specialty,Husband,Female,Other,12,69,5,2.962845,POSITIVE
1945,1,61,Federal-gov,7,Doctorate,1,(null),Prof-specialty,Husband,Male,Other,12,69,5,-0.259387,NEGATIVE
1946,0,62,Local-gov,8,Doctorate,1,Bachelors,Prof-specialty,Husband,Female,Other,12,70,5,2.970889,POSITIVE
1946,1,62,Local-gov,8,Doctorate,1,Bachelors,Prof-specialty,Husband,Male,Other,12,70,5,-0.124680,NEGATIVE
1947,0,68,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,10,51,0,0.760498,POSITIVE
1947,1,68,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,10,51,0,-1.131896,NEGATIVE
1948,0,68,Self-emp-not-inc,1,11th,4,Divorced,Prof-specialty,Wife,Female,Other,10,53,1,0.846972,POSITIVE
1948,1,68,Self-emp-not-inc,1,11th,4,Divorced,Prof-specialty,Wife,Male,Other,10,53,1,-0.983137,NEGATIVE
1949,0,69,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Female,Other,11,55,3,1.145005,POSITIVE
1949,1,69,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Male,Other,11,55,3,-0.794573,NEGATIVE
1950,0,70,Self-emp-inc,4,HS-grad,4,Widowed,Prof-specialty,Own-child,Female,Other,12,58,5,1.749608,POSITIVE
1950,1,70,Self-emp-inc,4,HS-grad,4,Widowed,Prof-specialty,Own-child,Male,Other,12,58,5,-0.593802,NEGATIVE
1951,0,71,Self-emp-inc,5,Prof-school,4,Married-spouse-absent,Prof-specialty,Husband,Female,Other,13,60,7,2.378761,POSITIVE
1951,1,71,Self-emp-inc,5,Prof-school,4,Married-spouse-absent,Prof-specialty,Husband,Male,Other,13,60,7,-0.364371,NEGATIVE
1952,0,73,Federal-gov,7,Assoc-acdm,5,(null),Prof-specialty,Husband,Female,Other,14,63,10,2.931622,POSITIVE
1952,1,73,Federal-gov,7,Assoc-acdm,5,(null),Prof-specialty,Husband,Male,Other,14,63,10,-0.117670,NEGATIVE
1953,0,74,Local-gov,10,Assoc-voc,2,Some-college,Prof-specialty,Not-in-family,Female,Other,16,67,13,0.038388,POSITIVE
1953,1,74,Local-gov,10,Assoc-voc,2,Some-college,Prof-specialty,Not-in-family,Male,Other,16,67,13,-1.357566,NEGATIVE
1954,0,75,State-gov,11,9th,2,11th,Prof-specialty,Not-in-family,Female,Other,17,70,15,0.467500,POSITIVE
1954,1,75,State-gov,11,9th,2,11th,Prof-specialty,Not-in-family,Male,Other,17,70,15,-1.200971,NEGATIVE
1955,0,76,State-gov,13,9th,2,Prof-school,Prof-specialty,Other-relative,Female,Other,18,72,17,0.781600,POSITIVE
1955,1,76,State-gov,13,9th,2,Prof-school,Prof-specialty,Other-relative,Male,Other,18,72,17,-1.030469,NEGATIVE
1956,0,56,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,10,64,0,1.965909,POSITIVE
1956,1,56,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,10,64,0,-0.578836,NEGATIVE
1957,0,57,Self-emp-not-inc,1,11th,4,Divorced,Prof-specialty,Wife,Female,Other,10,65,1,2.931622,POSITIVE
1957,1,57,Self-emp-not-inc,1,11th,4,Divorced,Prof-specialty,Wife,Male,Other,10,65,1,-0.175386,NEGATIVE
1958,0,56,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,10,51,0,1.876473,POSITIVE
1958,1,56,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,10,51,0,-0.761807,NEGATIVE
1959,0,57,Self-emp-not-inc,1,11th,0,Divorced,Prof-specialty,Wife,Female,Other,10,53,1,2.635844,POSITIVE
1959,1,57,Self-emp-not-inc,1,11th,0,Divorced,Prof-specialty,Wife,Male,Other,10,53,1,-0.606332,NEGATIVE
1960,0,58,Self-emp-not-inc,2,11th,0,Separated,Prof-specialty,Own-child,Female,Other,11,55,3,2.931622,POSITIVE
1960,1,58,Self-emp-not-inc,2,11th,0,Separated,Prof-specialty,Own-child,Male,Other,11,55,3,-0.450855,NEGATIVE
1961,0,59,Self-emp-inc,4,HS-grad,0,Widowed,Prof-specialty,Own-child,Female,Other,12,58,5,2.931622,POSITIVE
1961,1,59,Self-emp-inc,4,HS-grad,0,Widowed,Prof-specialty,Own-child,Male,Other,12,58,5,-0.295379,NEGATIVE
1962,0,60,Self-emp-inc,5,Prof-school,1,Married-spouse-absent,Prof-specialty,Husband,Female,Other,13,60,7,2.939449,POSITIVE
1962,1,60,Self-emp-inc,5,Prof-school,1,Married-spouse-absent,Prof-specialty,Husband,Male,Other,13,60,7,-0.057490,NEGATIVE
1963,0,74,Local-gov,10,1st-4th,2,Some-college,Prof-specialty,Not-in-family,Female,Black,2,71,6,2.426180,POSITIVE
1963,1,74,Local-gov,10,1st-4th,2,Some-college,Prof-specialty,Not-in-family,Male,Black,2,71,6,-0.127224,NEGATIVE
1964,0,75,State-gov,11,1st-4th,2,11th,Prof-specialty,Not-in-family,Female,Black,3,72,7,2.327135,POSITIVE
1964,1,75,State-gov,11,1st-4th,2,11th,Prof-specialty,Not-in-family,Male,Black,3,72,7,-0.282215,NEGATIVE
1965,0,76,State-gov,13,10th,2,Prof-school,Prof-specialty,Other-relative,Female,Black,3,73,8,2.348649,POSITIVE
1965,1,76,State-gov,13,10th,2,Prof-school,Prof-specialty,Other-relative,Male,Black,3,73,8,-0.425340,NEGATIVE
1966,0,68,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Black,0,64,0,1.368894,POSITIVE
1966,1,68,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Black,0,64,0,-0.793411,NEGATIVE
1967,0,68,Self-emp-not-inc,1,11th,4,Divorced,Prof-specialty,Wife,Female,Black,0,65,1,2.723290,POSITIVE
1967,1,68,Self-emp-not-inc,1,11th,4,Divorced,Prof-specialty,Wife,Male,Black,0,65,1,-0.608967,NEGATIVE
1968,0,69,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Female,Black,1,66,3,2.931622,POSITIVE
1968,1,69,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Male,Black,1,66,3,-0.338737,NEGATIVE
1969,0,74,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Black,0,51,0,2.931622,POSITIVE
1969,1,74,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Black,0,51,0,-0.425237,NEGATIVE
1970,0,74,Self-emp-not-inc,1,Some-college,4,Divorced,Prof-specialty,Wife,Female,Black,0,52,0,2.931622,POSITIVE
1970,1,74,Self-emp-not-inc,1,Some-college,4,Divorced,Prof-specialty,Wife,Male,Black,0,52,0,-0.367895,NEGATIVE
1971,0,74,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Female,Black,0,53,1,2.931622,POSITIVE
1971,1,74,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Male,Black,0,53,1,-0.310554,NEGATIVE
1972,0,75,Self-emp-inc,4,11th,4,Widowed,Prof-specialty,Own-child,Female,Black,1,54,2,2.931622,POSITIVE
1972,1,75,Self-emp-inc,4,11th,4,Widowed,Prof-specialty,Own-child,Male,Black,1,54,2,-0.239349,NEGATIVE
1973,0,75,Self-emp-inc,5,11th,4,Married-spouse-absent,Prof-specialty,Husband,Female,Black,1,55,3,2.931622,POSITIVE
1973,1,75,Self-emp-inc,5,11th,4,Married-spouse-absent,Prof-specialty,Husband,Male,Black,1,55,3,-0.106691,NEGATIVE
1974,0,68,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Female,Black,0,51,0,0.684727,POSITIVE
1974,1,68,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Male,Black,0,51,0,-0.142310,NEGATIVE
1975,0,68,Self-emp-not-inc,1,11th,0,Divorced,Prof-specialty,Wife,Female,Black,0,53,1,2.118084,POSITIVE
1975,1,68,Self-emp-not-inc,1,11th,0,Divorced,Prof-specialty,Wife,Male,Black,0,53,1,-0.165210,NEGATIVE
1976,0,69,Self-emp-not-inc,2,11th,0,Separated,Prof-specialty,Own-child,Female,Black,1,55,3,2.931622,POSITIVE
1976,1,69,Self-emp-not-inc,2,11th,0,Separated,Prof-specialty,Own-child,Male,Black,1,55,3,-0.184237,NEGATIVE
1977,0,70,Self-emp-inc,4,HS-grad,0,Widowed,Prof-specialty,Own-child,Female,Black,2,58,5,2.940922,POSITIVE
1977,1,70,Self-emp-inc,4,HS-grad,0,Widowed,Prof-specialty,Own-child,Male,Black,2,58,5,-0.198100,NEGATIVE
1978,0,71,Self-emp-inc,5,Prof-school,1,Married-spouse-absent,Prof-specialty,Husband,Female,Black,3,60,7,2.984586,POSITIVE
1978,1,71,Self-emp-inc,5,Prof-school,1,Married-spouse-absent,Prof-specialty,Husband,Male,Black,3,60,7,-0.176163,NEGATIVE
1979,0,56,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Female,Black,0,64,0,2.937808,POSITIVE
1979,1,56,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Male,Black,0,64,0,-0.083242,NEGATIVE
1980,0,68,Self-emp-not-inc,1,Masters,4,Divorced,Prof-specialty,Wife,Female,Other,0,53,1,0.222110,POSITIVE
1980,1,68,Self-emp-not-inc,1,Masters,4,Divorced,Prof-specialty,Wife,Male,Other,0,53,1,-1.433410,NEGATIVE
1981,0,69,Self-emp-not-inc,2,Masters,4,Separated,Prof-specialty,Own-child,Female,Other,1,55,3,0.536017,POSITIVE
1981,1,69,Self-emp-not-inc,2,Masters,4,Separated,Prof-specialty,Own-child,Male,Other,1,55,3,-1.298737,NEGATIVE
1982,0,70,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Female,Other,2,58,5,0.722797,POSITIVE
1982,1,70,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Male,Other,2,58,5,-1.164060,NEGATIVE
1983,0,71,Self-emp-inc,5,10th,4,Married-spouse-absent,Prof-specialty,Husband,Female,Other,3,60,7,0.838846,POSITIVE
1983,1,71,Self-emp-inc,5,10th,4,Married-spouse-absent,Prof-specialty,Husband,Male,Other,3,60,7,-1.029386,NEGATIVE
1984,0,73,Federal-gov,7,Doctorate,5,(null),Prof-specialty,Husband,Female,Other,4,63,10,1.007935,POSITIVE
1984,1,73,Federal-gov,7,Doctorate,5,(null),Prof-specialty,Husband,Male,Other,4,63,10,-0.841699,NEGATIVE
1985,0,73,Local-gov,8,Doctorate,5,Bachelors,Prof-specialty,Husband,Female,Other,5,65,11,1.612990,POSITIVE
1985,1,73,Local-gov,8,Doctorate,5,Bachelors,Prof-specialty,Husband,Male,Other,5,65,11,-0.652567,NEGATIVE
1986,0,74,Local-gov,10,5th-6th,5,Some-college,Prof-specialty,Not-in-family,Female,Other,6,67,13,2.222781,POSITIVE
1986,1,74,Local-gov,10,5th-6th,5,Some-college,Prof-specialty,Not-in-family,Male,Other,6,67,13,-0.423134,NEGATIVE
1987,0,75,State-gov,11,Preschool,5,11th,Prof-specialty,Not-in-family,Female,Other,7,70,15,2.877781,POSITIVE
1987,1,75,State-gov,11,Preschool,5,11th,Prof-specialty,Not-in-family,Male,Other,7,70,15,-0.193702,NEGATIVE
1988,0,68,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,5,64,11,-0.134100,NEGATIVE
1988,1,68,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,5,64,11,0.124645,POSITIVE
1989,0,76,State-gov,13,Private,2,Prof-school,Prof-specialty,Other-relative,Female,Other,8,73,19,0.046383,POSITIVE
1989,1,76,State-gov,13,Private,2,Prof-school,Prof-specialty,Other-relative,Male,Other,8,73,19,-1.266389,NEGATIVE
1990,0,73,Local-gov,8,Doctorate,1,Bachelors,Prof-specialty,Husband,Female,Other,5,58,11,0.113202,POSITIVE
1990,1,73,Local-gov,8,Doctorate,1,Bachelors,Prof-specialty,Husband,Male,Other,5,58,11,-1.195549,NEGATIVE
1991,0,74,Local-gov,10,5th-6th,2,Some-college,Prof-specialty,Not-in-family,Female,Other,6,59,13,0.986049,POSITIVE
1991,1,74,Local-gov,10,5th-6th,2,Some-college,Prof-specialty,Not-in-family,Male,Other,6,59,13,-0.931769,NEGATIVE
1992,0,75,State-gov,11,Preschool,2,11th,Prof-specialty,Not-in-family,Female,Other,7,60,15,2.393467,POSITIVE
1992,1,75,State-gov,11,Preschool,2,11th,Prof-specialty,Not-in-family,Male,Other,7,60,15,-0.636139,NEGATIVE
1993,0,76,State-gov,13,Preschool,2,Prof-school,Prof-specialty,Other-relative,Female,Other,8,61,17,2.931622,POSITIVE
1993,1,76,State-gov,13,Preschool,2,Prof-school,Prof-specialty,Other-relative,Male,Other,8,61,17,-0.294196,NEGATIVE
1994,0,56,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,0,64,0,0.726455,POSITIVE
1994,1,56,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,0,64,0,-1.120456,NEGATIVE
1995,0,57,Self-emp-not-inc,1,Masters,4,Divorced,Prof-specialty,Wife,Female,Other,0,65,1,1.172509,POSITIVE
1995,1,57,Self-emp-not-inc,1,Masters,4,Divorced,Prof-specialty,Wife,Male,Other,0,65,1,-0.848161,NEGATIVE
1996,0,58,Self-emp-not-inc,2,Masters,4,Separated,Prof-specialty,Own-child,Female,Other,1,66,3,2.361351,POSITIVE
1996,1,58,Self-emp-not-inc,2,Masters,4,Separated,Prof-specialty,Own-child,Male,Other,1,66,3,-0.504670,NEGATIVE
1997,0,59,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Female,Other,2,67,5,2.931622,POSITIVE
1997,1,59,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Male,Other,2,67,5,-0.097884,NEGATIVE
1998,0,62,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,0,51,0,2.117152,POSITIVE
1998,1,62,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,0,51,0,-0.616078,NEGATIVE
1999,0,62,Self-emp-not-inc,1,12th,4,Divorced,Prof-specialty,Wife,Female,Other,0,52,0,2.269701,POSITIVE
1999,1,62,Self-emp-not-inc,1,12th,4,Divorced,Prof-specialty,Wife,Male,Other,0,52,0,-0.497066,NEGATIVE
2000,0,62,Self-emp-not-inc,2,Masters,4,Separated,Prof-specialty,Own-child,Female,Other,0,53,1,2.422255,POSITIVE
2000,1,62,Self-emp-not-inc,2,Masters,4,Separated,Prof-specialty,Own-child,Male,Other,0,53,1,-0.322515,NEGATIVE
2001,0,63,Self-emp-inc,4,Masters,4,Widowed,Prof-specialty,Own-child,Female,Other,1,54,2,2.574814,POSITIVE
2001,1,63,Self-emp-inc,4,Masters,4,Widowed,Prof-specialty,Own-child,Male,Other,1,54,2,-0.118495,NEGATIVE
2002,0,57,Self-emp-not-inc,1,Masters,0,Divorced,Prof-specialty,Wife,Female,Other,0,53,1,0.575296,POSITIVE
2002,1,57,Self-emp-not-inc,1,Masters,0,Divorced,Prof-specialty,Wife,Male,Other,0,53,1,-0.966145,NEGATIVE
2003,0,58,Self-emp-not-inc,2,Masters,0,Separated,Prof-specialty,Own-child,Female,Other,1,55,3,1.262177,POSITIVE
2003,1,58,Self-emp-not-inc,2,Masters,0,Separated,Prof-specialty,Own-child,Male,Other,1,55,3,-0.884157,NEGATIVE
2004,0,59,Self-emp-inc,4,1st-4th,0,Widowed,Prof-specialty,Own-child,Female,Other,2,58,5,2.012423,POSITIVE
2004,1,59,Self-emp-inc,4,1st-4th,0,Widowed,Prof-specialty,Own-child,Male,Other,2,58,5,-0.731571,NEGATIVE
2005,0,60,Self-emp-inc,5,10th,1,Married-spouse-absent,Prof-specialty,Husband,Female,Other,3,60,7,2.771799,POSITIVE
2005,1,60,Self-emp-inc,5,10th,1,Married-spouse-absent,Prof-specialty,Husband,Male,Other,3,60,7,-0.576094,NEGATIVE
2006,0,61,Federal-gov,7,Doctorate,1,(null),Prof-specialty,Husband,Female,Other,4,63,10,2.931622,POSITIVE
2006,1,61,Federal-gov,7,Doctorate,1,(null),Prof-specialty,Husband,Male,Other,4,63,10,-0.420620,NEGATIVE
2007,0,62,Local-gov,8,Doctorate,1,Bachelors,Prof-specialty,Husband,Female,Other,5,65,11,2.931622,POSITIVE
2007,1,62,Local-gov,8,Doctorate,1,Bachelors,Prof-specialty,Husband,Male,Other,5,65,11,-0.248947,NEGATIVE
2008,0,73,Local-gov,8,Assoc-acdm,5,Bachelors,Prof-specialty,Husband,Female,Other,5,65,11,0.198273,POSITIVE
2008,1,73,Local-gov,8,Assoc-acdm,5,Bachelors,Prof-specialty,Husband,Male,Other,5,65,11,-1.966076,NEGATIVE
2009,0,74,Local-gov,10,Assoc-voc,5,Some-college,Prof-specialty,Not-in-family,Female,Other,6,67,13,0.495343,POSITIVE
2009,1,74,Local-gov,10,Assoc-voc,5,Some-college,Prof-specialty,Not-in-family,Male,Other,6,67,13,-1.755983,NEGATIVE
2010,0,75,State-gov,11,9th,5,11th,Prof-specialty,Not-in-family,Female,Other,7,70,15,0.641898,POSITIVE
2010,1,75,State-gov,11,9th,5,11th,Prof-specialty,Not-in-family,Male,Other,7,70,15,-1.543363,NEGATIVE
2011,0,76,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Female,Other,8,72,17,0.743797,POSITIVE
2011,1,76,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Male,Other,8,72,17,-1.313930,NEGATIVE
