age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,output,race,relationship,sex,workclass
64,7,85,0,9th,5,36,11th,Prof-specialty,-1.496143,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
65,8,86,1,9th,5,38,Prof-school,Prof-specialty,0.657032,Amer-Indian-Eskimo,Other-relative,Female,State-gov
65,8,86,0,9th,5,38,Prof-school,Prof-specialty,-0.998705,Amer-Indian-Eskimo,Other-relative,Male,State-gov
56,5,89,0,12th,4,31,Married-civ-spouse,Sales,-0.087982,Amer-Indian-Eskimo,Wife,Female,Private
56,5,89,1,12th,4,31,Married-civ-spouse,Sales,0.289862,Amer-Indian-Eskimo,Wife,Male,Private
57,5,90,0,Masters,4,31,Divorced,Sales,-0.188643,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
57,5,90,1,Masters,4,31,Divorced,Sales,0.195831,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
58,5,91,0,Masters,4,32,Separated,Sales,-0.276541,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
58,5,91,1,Masters,4,32,Separated,Sales,0.1018,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
59,6,92,0,1st-4th,4,33,Widowed,Sales,-0.357479,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
59,6,92,1,1st-4th,4,33,Widowed,Sales,0.004986,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
56,0,89,0,Doctorate,4,31,Married-civ-spouse,Sales,-0.044697,Amer-Indian-Eskimo,Wife,Female,Private
56,0,89,1,Doctorate,4,31,Married-civ-spouse,Sales,0.330295,Amer-Indian-Eskimo,Wife,Male,Private
57,0,90,0,Doctorate,4,31,Divorced,Sales,-0.220964,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
57,0,90,1,Doctorate,4,31,Divorced,Sales,0.165638,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
65,8,86,1,Preschool,5,39,Prof-school,Exec-managerial,0.014775,Amer-Indian-Eskimo,Other-relative,Female,State-gov
65,8,86,0,Preschool,5,39,Prof-school,Exec-managerial,-1.655322,Amer-Indian-Eskimo,Other-relative,Male,State-gov
56,5,89,0,12th,4,21,Married-civ-spouse,Sales,-0.279866,Amer-Indian-Eskimo,Wife,Female,Private
56,5,89,1,12th,4,21,Married-civ-spouse,Sales,0.097937,Amer-Indian-Eskimo,Wife,Male,Private
57,5,90,0,Masters,4,21,Divorced,Sales,-0.360805,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
57,5,90,1,Masters,4,21,Divorced,Sales,0.000851,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
56,0,89,0,Doctorate,4,21,Married-civ-spouse,Sales,-0.245063,Amer-Indian-Eskimo,Wife,Female,Private
56,0,89,1,Doctorate,4,21,Married-civ-spouse,Sales,0.13837,Amer-Indian-Eskimo,Wife,Male,Private
56,5,76,0,12th,4,21,Married-civ-spouse,Sales,-0.094886,Amer-Indian-Eskimo,Wife,Female,Private
56,5,76,1,12th,4,21,Married-civ-spouse,Sales,0.283412,Amer-Indian-Eskimo,Wife,Male,Private
57,5,77,0,Masters,4,21,Divorced,Sales,-0.197075,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
57,5,77,1,Masters,4,21,Divorced,Sales,0.187954,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
58,5,78,0,Masters,4,22,Separated,Sales,-0.284549,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
58,5,78,1,Masters,4,22,Separated,Sales,0.092497,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
56,0,76,0,Doctorate,4,21,Married-civ-spouse,Sales,-0.051602,Amer-Indian-Eskimo,Wife,Female,Private
56,0,76,1,Doctorate,4,21,Married-civ-spouse,Sales,0.323845,Amer-Indian-Eskimo,Wife,Male,Private
57,0,77,0,Doctorate,4,21,Divorced,Sales,-0.228371,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
57,0,77,1,Doctorate,4,21,Divorced,Sales,0.157762,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
76,18,86,1,Preschool,2,39,Prof-school,Prof-specialty,0.035586,Amer-Indian-Eskimo,Other-relative,Female,State-gov
76,18,86,0,Preschool,2,39,Prof-school,Prof-specialty,-1.857981,Amer-Indian-Eskimo,Other-relative,Male,State-gov
63,16,92,1,5th-6th,2,34,Some-college,Prof-specialty,0.086788,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
63,16,92,0,5th-6th,2,34,Some-college,Prof-specialty,-1.82135,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
64,17,95,1,Preschool,2,36,11th,Prof-specialty,0.478042,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
64,17,95,0,Preschool,2,36,11th,Prof-specialty,-1.672913,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
65,18,97,1,Preschool,2,38,Prof-school,Prof-specialty,0.670755,Amer-Indian-Eskimo,Other-relative,Female,State-gov
65,18,97,0,Preschool,2,38,Prof-school,Prof-specialty,-1.456045,Amer-Indian-Eskimo,Other-relative,Male,State-gov
59,17,96,1,9th,2,37,Some-college,Prof-specialty,0.345144,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
59,17,96,0,9th,2,37,Some-college,Prof-specialty,-1.881228,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
59,18,97,1,9th,2,38,11th,Prof-specialty,0.56619,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
59,18,97,0,9th,2,38,11th,Prof-specialty,-1.662306,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
60,18,98,1,7th-8th,2,39,Prof-school,Prof-specialty,0.713968,Amer-Indian-Eskimo,Other-relative,Female,State-gov
60,18,98,0,7th-8th,2,39,Prof-school,Prof-specialty,-1.431418,Amer-Indian-Eskimo,Other-relative,Male,State-gov
60,18,98,1,Prof-school,2,39,Prof-school,Prof-specialty,0.241224,Amer-Indian-Eskimo,Other-relative,Female,State-gov
60,18,98,0,Prof-school,2,39,Prof-school,Prof-specialty,-2.002338,Amer-Indian-Eskimo,Other-relative,Male,State-gov
63,16,84,1,Assoc-voc,2,34,Some-college,Prof-specialty,0.254587,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
63,16,84,0,Assoc-voc,2,34,Some-college,Prof-specialty,-1.976979,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
64,17,85,1,9th,2,36,11th,Prof-specialty,0.635549,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
64,17,85,0,9th,2,36,11th,Prof-specialty,-1.572147,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
65,18,86,1,9th,2,38,Prof-school,Prof-specialty,0.744925,Amer-Indian-Eskimo,Other-relative,Female,State-gov
65,18,86,0,9th,2,38,Prof-school,Prof-specialty,-1.130153,Amer-Indian-Eskimo,Other-relative,Male,State-gov
65,8,86,1,Preschool,2,38,Prof-school,Prof-specialty,0.423659,Amer-Indian-Eskimo,Other-relative,Female,State-gov
65,8,86,0,Preschool,2,38,Prof-school,Prof-specialty,-1.8516,Amer-Indian-Eskimo,Other-relative,Male,State-gov
59,7,84,1,9th,2,37,Some-college,Prof-specialty,0.266373,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
59,7,84,0,9th,2,37,Some-college,Prof-specialty,-1.994235,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
59,8,85,1,9th,2,38,11th,Prof-specialty,0.472753,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
59,8,85,0,9th,2,38,11th,Prof-specialty,-1.84908,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
60,8,86,1,7th-8th,2,39,Prof-school,Prof-specialty,0.620202,Amer-Indian-Eskimo,Other-relative,Female,State-gov
60,8,86,0,7th-8th,2,39,Prof-school,Prof-specialty,-1.644363,Amer-Indian-Eskimo,Other-relative,Male,State-gov
60,8,86,1,Prof-school,2,39,Prof-school,Prof-specialty,0.115187,Amer-Indian-Eskimo,Other-relative,Female,State-gov
60,8,86,0,Prof-school,2,39,Prof-school,Prof-specialty,-1.917447,Amer-Indian-Eskimo,Other-relative,Male,State-gov
73,14,88,0,Doctorate,1,30,(null),Exec-managerial,-0.184178,Amer-Indian-Eskimo,Husband,Female,Federal-gov
73,14,88,1,Doctorate,1,30,(null),Exec-managerial,0.200002,Amer-Indian-Eskimo,Husband,Male,Federal-gov
62,15,90,0,Doctorate,1,32,Bachelors,Exec-managerial,-0.225802,Amer-Indian-Eskimo,Husband,Female,Local-gov
62,15,90,1,Doctorate,1,32,Bachelors,Exec-managerial,0.160746,Amer-Indian-Eskimo,Husband,Male,Local-gov
68,15,90,0,11th,0,22,Divorced,Sales,-0.046511,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
68,15,90,1,11th,0,22,Divorced,Sales,0.328601,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
69,15,91,0,11th,0,24,Separated,Sales,-0.140902,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
69,15,91,1,11th,0,24,Separated,Sales,0.240427,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
70,16,92,0,HS-grad,0,26,Widowed,Sales,-0.233113,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
70,16,92,1,HS-grad,0,26,Widowed,Sales,0.152253,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
71,16,93,0,Prof-school,1,28,Married-spouse-absent,Sales,-0.309009,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
71,16,93,1,Prof-school,1,28,Married-spouse-absent,Sales,0.06408,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
68,10,90,0,Assoc-acdm,0,22,Divorced,Sales,-0.078832,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
68,10,90,1,Assoc-acdm,0,22,Divorced,Sales,0.298408,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
69,10,91,0,Assoc-voc,0,24,Separated,Sales,-0.243996,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
69,10,91,1,Assoc-voc,0,24,Separated,Sales,0.139609,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
68,10,76,0,Some-college,0,31,Married-civ-spouse,Sales,-0.253687,Amer-Indian-Eskimo,Wife,Female,Private
68,10,76,1,Some-college,0,31,Married-civ-spouse,Sales,0.128351,Amer-Indian-Eskimo,Wife,Male,Private
68,10,77,0,11th,0,31,Divorced,Sales,-0.29002,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
68,10,77,1,11th,0,31,Divorced,Sales,0.086141,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
69,11,78,0,11th,0,32,Separated,Sales,-0.326353,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
69,11,78,1,11th,0,32,Separated,Sales,0.043697,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
70,16,79,0,HS-grad,0,23,Widowed,Sales,-0.10296,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
70,16,79,1,HS-grad,0,23,Widowed,Sales,0.27587,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
71,16,80,0,Prof-school,1,24,Married-spouse-absent,Sales,-0.219423,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
71,16,80,1,Prof-school,1,24,Married-spouse-absent,Sales,0.167078,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
73,17,82,0,Assoc-acdm,1,25,(null),Sales,-0.313997,Amer-Indian-Eskimo,Husband,Female,Federal-gov
73,17,82,1,Assoc-acdm,1,25,(null),Sales,0.058284,Amer-Indian-Eskimo,Husband,Male,Federal-gov
69,10,78,0,Assoc-voc,0,22,Separated,Sales,-0.094422,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
69,10,78,1,Assoc-voc,0,22,Separated,Sales,0.283846,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
70,11,79,0,Assoc-voc,0,23,Widowed,Sales,-0.27428,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
70,11,79,1,Assoc-voc,0,23,Widowed,Sales,0.104427,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
56,10,76,0,Some-college,0,21,Married-civ-spouse,Sales,-0.246254,Amer-Indian-Eskimo,Wife,Female,Private
56,10,76,1,Some-college,0,21,Married-civ-spouse,Sales,0.136986,Amer-Indian-Eskimo,Wife,Male,Private
68,0,76,0,12th,0,21,Married-civ-spouse,Sales,-0.349281,Amer-Indian-Eskimo,Wife,Female,Private
68,0,76,1,12th,0,21,Married-civ-spouse,Sales,0.015182,Amer-Indian-Eskimo,Wife,Male,Private
56,0,76,0,12th,0,21,Married-civ-spouse,Sales,-0.165068,Amer-Indian-Eskimo,Wife,Female,Private
56,0,76,1,12th,0,21,Married-civ-spouse,Sales,0.217853,Amer-Indian-Eskimo,Wife,Male,Private
68,5,76,0,Assoc-acdm,0,31,Married-civ-spouse,Sales,-0.217596,Amer-Indian-Eskimo,Wife,Female,Private
68,5,76,1,Assoc-acdm,0,31,Married-civ-spouse,Sales,0.168785,Amer-Indian-Eskimo,Wife,Male,Private
56,5,89,0,Assoc-acdm,0,31,Married-civ-spouse,Sales,-0.201447,Amer-Indian-Eskimo,Wife,Female,Private
56,5,89,1,Assoc-acdm,0,31,Married-civ-spouse,Sales,0.18387,Amer-Indian-Eskimo,Wife,Male,Private
57,5,90,0,Assoc-acdm,0,31,Divorced,Sales,-0.360546,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
57,5,90,1,Assoc-acdm,0,31,Divorced,Sales,0.001172,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
56,5,76,0,Assoc-acdm,0,31,Married-civ-spouse,Sales,-0.002894,Amer-Indian-Eskimo,Wife,Female,Private
56,5,76,1,Assoc-acdm,0,31,Married-civ-spouse,Sales,0.369345,Amer-Indian-Eskimo,Wife,Male,Private
57,5,77,0,Assoc-acdm,0,31,Divorced,Sales,-0.196753,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
57,5,77,1,Assoc-acdm,0,31,Divorced,Sales,0.188255,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
58,5,78,0,Assoc-voc,0,32,Separated,Sales,-0.357999,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
58,5,78,1,Assoc-voc,0,32,Separated,Sales,0.004339,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
56,5,76,0,Assoc-acdm,0,21,Married-civ-spouse,Sales,-0.208352,Amer-Indian-Eskimo,Wife,Female,Private
56,5,76,1,Assoc-acdm,0,21,Married-civ-spouse,Sales,0.177419,Amer-Indian-Eskimo,Wife,Male,Private
74,15,64,1,12th,4,31,Married-civ-spouse,Prof-specialty,2.04495,Amer-Indian-Eskimo,Wife,Female,Private
74,15,64,0,12th,4,31,Married-civ-spouse,Prof-specialty,-0.414407,Amer-Indian-Eskimo,Wife,Male,Private
74,15,65,1,12th,4,31,Divorced,Prof-specialty,2.263305,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
74,15,65,0,12th,4,31,Divorced,Prof-specialty,-0.21015,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
74,10,64,1,Doctorate,4,31,Married-civ-spouse,Prof-specialty,1.070319,Amer-Indian-Eskimo,Wife,Female,Private
74,10,64,0,Doctorate,4,31,Married-civ-spouse,Prof-specialty,-0.781307,Amer-Indian-Eskimo,Wife,Male,Private
74,10,65,1,Doctorate,4,31,Divorced,Prof-specialty,1.272236,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
74,10,65,0,Doctorate,4,31,Divorced,Prof-specialty,-0.593434,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
74,10,66,1,5th-6th,4,32,Separated,Prof-specialty,1.474153,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
74,10,66,0,5th-6th,4,32,Separated,Prof-specialty,-0.398932,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
75,11,67,1,5th-6th,4,33,Widowed,Prof-specialty,1.676081,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
75,11,67,0,5th-6th,4,33,Widowed,Prof-specialty,-0.161675,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
74,10,64,1,12th,4,31,Married-civ-spouse,Prof-specialty,0.67154,Amer-Indian-Eskimo,Wife,Female,Private
74,10,64,0,12th,4,31,Married-civ-spouse,Prof-specialty,-1.462767,Amer-Indian-Eskimo,Wife,Male,Private
74,10,65,1,12th,4,31,Divorced,Prof-specialty,0.775959,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
74,10,65,0,12th,4,31,Divorced,Prof-specialty,-1.268266,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
74,10,66,1,Masters,4,32,Separated,Prof-specialty,0.788276,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
74,10,66,0,Masters,4,32,Separated,Prof-specialty,-1.073762,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
75,11,67,1,Masters,4,33,Widowed,Prof-specialty,0.79891,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
75,11,67,0,Masters,4,33,Widowed,Prof-specialty,-0.879256,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
75,11,68,1,Masters,4,34,Married-spouse-absent,Prof-specialty,0.809543,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
75,11,68,0,Masters,4,34,Married-spouse-absent,Prof-specialty,-0.684754,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
76,12,69,1,1st-4th,5,35,(null),Prof-specialty,0.820176,Amer-Indian-Eskimo,Husband,Female,Federal-gov
76,12,69,0,1st-4th,5,35,(null),Prof-specialty,-0.405998,Amer-Indian-Eskimo,Husband,Male,Federal-gov
76,12,70,1,1st-4th,5,36,Bachelors,Prof-specialty,0.829191,Amer-Indian-Eskimo,Husband,Female,Local-gov
76,12,70,0,1st-4th,5,36,Bachelors,Prof-specialty,-0.084909,Amer-Indian-Eskimo,Husband,Male,Local-gov
68,0,64,1,12th,4,31,Married-civ-spouse,Prof-specialty,0.005563,Amer-Indian-Eskimo,Wife,Female,Private
68,0,64,0,12th,4,31,Married-civ-spouse,Prof-specialty,-2.036468,Amer-Indian-Eskimo,Wife,Male,Private
68,0,65,1,Masters,4,31,Divorced,Prof-specialty,0.350955,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
68,0,65,0,Masters,4,31,Divorced,Prof-specialty,-1.937365,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
69,1,66,1,Masters,4,32,Separated,Prof-specialty,0.535578,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
69,1,66,0,Masters,4,32,Separated,Prof-specialty,-1.725776,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
70,2,67,1,1st-4th,4,33,Widowed,Prof-specialty,0.683255,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
70,2,67,0,1st-4th,4,33,Widowed,Prof-specialty,-1.508738,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
71,3,68,1,10th,4,34,Married-spouse-absent,Prof-specialty,0.719511,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
71,3,68,0,10th,4,34,Married-spouse-absent,Prof-specialty,-1.27767,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
73,4,69,1,Doctorate,5,35,(null),Prof-specialty,0.739956,Amer-Indian-Eskimo,Husband,Female,Federal-gov
73,4,69,0,Doctorate,5,35,(null),Prof-specialty,-1.046603,Amer-Indian-Eskimo,Husband,Male,Federal-gov
73,5,70,1,Doctorate,5,36,Bachelors,Prof-specialty,0.760107,Amer-Indian-Eskimo,Husband,Female,Local-gov
73,5,70,0,Doctorate,5,36,Bachelors,Prof-specialty,-0.781658,Amer-Indian-Eskimo,Husband,Male,Local-gov
74,6,71,1,5th-6th,5,37,Some-college,Prof-specialty,0.780258,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
74,6,71,0,5th-6th,5,37,Some-college,Prof-specialty,-0.428891,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
75,7,72,1,Preschool,5,38,11th,Prof-specialty,0.800408,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
75,7,72,0,Preschool,5,38,11th,Prof-specialty,-0.076124,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
74,5,51,1,12th,4,31,Married-civ-spouse,Prof-specialty,0.83352,Amer-Indian-Eskimo,Wife,Female,Private
74,5,51,0,12th,4,31,Married-civ-spouse,Prof-specialty,-0.464354,Amer-Indian-Eskimo,Wife,Male,Private
74,5,52,1,12th,4,31,Divorced,Prof-specialty,0.840846,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
74,5,52,0,12th,4,31,Divorced,Prof-specialty,-0.166375,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
74,0,51,1,Doctorate,4,31,Married-civ-spouse,Prof-specialty,0.800885,Amer-Indian-Eskimo,Wife,Female,Private
74,0,51,0,Doctorate,4,31,Married-civ-spouse,Prof-specialty,-0.86779,Amer-Indian-Eskimo,Wife,Male,Private
74,0,52,1,Doctorate,4,31,Divorced,Prof-specialty,0.810014,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
74,0,52,0,Doctorate,4,31,Divorced,Prof-specialty,-0.688801,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
74,0,53,1,5th-6th,4,32,Separated,Prof-specialty,0.819142,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
74,0,53,0,5th-6th,4,32,Separated,Prof-specialty,-0.438425,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
75,1,54,1,5th-6th,4,33,Widowed,Prof-specialty,0.827118,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
75,1,54,0,5th-6th,4,33,Widowed,Prof-specialty,-0.14044,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
74,0,51,1,12th,4,31,Married-civ-spouse,Prof-specialty,0.656635,Amer-Indian-Eskimo,Wife,Female,Private
74,0,51,0,12th,4,31,Married-civ-spouse,Prof-specialty,-1.54262,Amer-Indian-Eskimo,Wife,Male,Private
74,0,52,1,12th,4,31,Divorced,Prof-specialty,0.709851,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
74,0,52,0,12th,4,31,Divorced,Prof-specialty,-1.363632,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
74,0,53,1,Masters,4,32,Separated,Prof-specialty,0.72261,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
74,0,53,0,Masters,4,32,Separated,Prof-specialty,-1.184643,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
75,1,54,1,Masters,4,33,Widowed,Prof-specialty,0.731739,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
75,1,54,0,Masters,4,33,Widowed,Prof-specialty,-0.995765,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
75,1,55,1,Masters,4,34,Married-spouse-absent,Prof-specialty,0.740867,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
75,1,55,0,Masters,4,34,Married-spouse-absent,Prof-specialty,-0.728956,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
76,2,57,1,1st-4th,5,35,(null),Prof-specialty,0.749995,Amer-Indian-Eskimo,Husband,Female,Federal-gov
76,2,57,0,1st-4th,5,35,(null),Prof-specialty,-0.430973,Amer-Indian-Eskimo,Husband,Male,Federal-gov
76,2,58,1,1st-4th,5,36,Bachelors,Prof-specialty,0.759123,Amer-Indian-Eskimo,Husband,Female,Local-gov
76,2,58,0,1st-4th,5,36,Bachelors,Prof-specialty,-0.132987,Amer-Indian-Eskimo,Husband,Male,Local-gov
73,9,63,1,Doctorate,5,35,(null),Exec-managerial,0.180698,Amer-Indian-Eskimo,Husband,Female,Federal-gov
73,9,63,0,Doctorate,5,35,(null),Exec-managerial,-0.499949,Amer-Indian-Eskimo,Husband,Male,Federal-gov
73,11,65,1,Doctorate,5,36,Bachelors,Exec-managerial,1.611463,Amer-Indian-Eskimo,Husband,Female,Local-gov
73,11,65,0,Doctorate,5,36,Bachelors,Exec-managerial,-0.557851,Amer-Indian-Eskimo,Husband,Male,Local-gov
74,13,67,1,5th-6th,5,37,Some-college,Exec-managerial,2.806855,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
74,13,67,0,5th-6th,5,37,Some-college,Exec-managerial,-0.573643,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
75,15,70,1,Preschool,5,38,11th,Exec-managerial,2.931622,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
75,15,70,0,Preschool,5,38,11th,Exec-managerial,-0.364487,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
76,17,72,1,Preschool,5,39,Prof-school,Exec-managerial,2.966471,Amer-Indian-Eskimo,Other-relative,Female,State-gov
76,17,72,0,Preschool,5,39,Prof-school,Exec-managerial,-0.001382,Amer-Indian-Eskimo,Other-relative,Male,State-gov
68,0,51,1,Some-college,4,31,Married-civ-spouse,Prof-specialty,0.633356,Amer-Indian-Eskimo,Wife,Female,Private
68,0,51,0,Some-college,4,31,Married-civ-spouse,Prof-specialty,-1.534737,Amer-Indian-Eskimo,Wife,Male,Private
68,1,53,1,11th,4,31,Divorced,Prof-specialty,0.668231,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
68,1,53,0,11th,4,31,Divorced,Prof-specialty,-1.275368,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
69,3,55,1,11th,4,32,Separated,Prof-specialty,0.694647,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
69,3,55,0,11th,4,32,Separated,Prof-specialty,-0.98022,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
70,5,58,1,HS-grad,4,33,Widowed,Prof-specialty,0.721064,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
70,5,58,0,HS-grad,4,33,Widowed,Prof-specialty,-0.636506,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
71,7,60,1,Prof-school,4,34,Married-spouse-absent,Prof-specialty,0.74748,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
71,7,60,0,Prof-school,4,34,Married-spouse-absent,Prof-specialty,-0.292796,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
76,17,72,1,9th,5,39,Prof-school,Exec-managerial,0.395865,Amer-Indian-Eskimo,Other-relative,Female,State-gov
76,17,72,0,9th,5,39,Prof-school,Exec-managerial,-1.597507,Amer-Indian-Eskimo,Other-relative,Male,State-gov
57,0,53,1,Masters,4,31,Divorced,Sales,2.950268,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
57,0,53,0,Masters,4,31,Divorced,Sales,-0.20078,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
58,1,55,1,Masters,4,32,Separated,Sales,2.933205,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
58,1,55,0,Masters,4,32,Separated,Sales,-0.321385,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
59,2,58,1,1st-4th,4,33,Widowed,Exec-managerial,2.931622,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
59,2,58,0,1st-4th,4,33,Widowed,Exec-managerial,-0.233882,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
60,3,60,1,10th,4,34,Married-spouse-absent,Exec-managerial,2.931622,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
